id,review,sentiment
14,"দাম অনুযায়ী অনেক ভালো একটা ফেস ওয়াশ, ধন্যবাদ সেলার ও দারাজকে। অনেক ধন্যবাদ!",2
15,"আসসালামু আলাইকুম। সব পন্য গুলো ভাল ছিল, বিশেষ করে ফেস ওয়াশ অনেক সুন্দর এবং কাজের।",2
16,খুব দ্রুত ডেলিভারি পেয়েছি। ফেস ওয়াশ এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল।,2
17,"এই ফেস ওয়াশ টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন। অনেক ধন্যবাদ!",2
18,আসসালামু আলাইকুম। দাম অনেক কম ছিল কিন্তু ফেস ওয়াশ এর মান খুবই প্রিমিয়াম লেগেছে।,2
19,"অনেক ভালো পোডাক্ট পেয়েছি। ফেস ওয়াশ টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি।",2
20,অসংখ্য ধন্যবাদ এতো সুন্দর ফেস ওয়াশ দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে। অনেক ধন্যবাদ!,2
21,"আসসালামু আলাইকুম। অনেক ভালো ছিল ফেস ওয়াশ। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ।",2
22,"অসাধারণ ফেস ওয়াশ। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে।",2
23,"খুবই ভালো মানের ফেস ওয়াশ। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি। অনেক ধন্যবাদ!",2
24,"আসসালামু আলাইকুম। দাম অনুযায়ী অনেক ভালো একটা ফেস ওয়াশ, ধন্যবাদ সেলার ও দারাজকে।",2
25,"সব পন্য গুলো ভাল ছিল, বিশেষ করে ফেস ওয়াশ অনেক সুন্দর এবং কাজের।",2
26,খুব দ্রুত ডেলিভারি পেয়েছি। ফেস ওয়াশ এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল। অনেক ধন্যবাদ!,2
27,"আসসালামু আলাইকুম। এই ফেস ওয়াশ টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন।",2
28,দাম অনেক কম ছিল কিন্তু ফেস ওয়াশ এর মান খুবই প্রিমিয়াম লেগেছে।,2
29,"অনেক ভালো পোডাক্ট পেয়েছি। ফেস ওয়াশ টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি। অনেক ধন্যবাদ!",2
30,আসসালামু আলাইকুম। অসংখ্য ধন্যবাদ এতো সুন্দর ফেস ওয়াশ দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে।,2
31,"অনেক ভালো ছিল ফেস ওয়াশ। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ।",2
32,"অসাধারণ ফেস ওয়াশ। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে। অনেক ধন্যবাদ!",2
33,"আসসালামু আলাইকুম। খুবই ভালো মানের ফেস ওয়াশ। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
34,"দাম অনুযায়ী অনেক ভালো একটা ফেস ওয়াশ, ধন্যবাদ সেলার ও দারাজকে।",2
35,"সব পন্য গুলো ভাল ছিল, বিশেষ করে ফেস ওয়াশ অনেক সুন্দর এবং কাজের। অনেক ধন্যবাদ!",2
36,আসসালামু আলাইকুম। খুব দ্রুত ডেলিভারি পেয়েছি। ফেস ওয়াশ এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল।,2
37,"এই ফেস ওয়াশ টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন।",2
38,দাম অনেক কম ছিল কিন্তু ফেস ওয়াশ এর মান খুবই প্রিমিয়াম লেগেছে। অনেক ধন্যবাদ!,2
39,"আসসালামু আলাইকুম। অনেক ভালো পোডাক্ট পেয়েছি। ফেস ওয়াশ টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি।",2
40,অসংখ্য ধন্যবাদ এতো সুন্দর ফেস ওয়াশ দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে।,2
41,"অনেক ভালো ছিল ফেস ওয়াশ। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ। অনেক ধন্যবাদ!",2
42,"আসসালামু আলাইকুম। অসাধারণ ফেস ওয়াশ। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে।",2
43,"খুবই ভালো মানের ফেস ওয়াশ। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
44,"দাম অনুযায়ী অনেক ভালো একটা ফেস ওয়াশ, ধন্যবাদ সেলার ও দারাজকে। অনেক ধন্যবাদ!",2
45,"আসসালামু আলাইকুম। সব পন্য গুলো ভাল ছিল, বিশেষ করে ফেস ওয়াশ অনেক সুন্দর এবং কাজের।",2
46,খুব দ্রুত ডেলিভারি পেয়েছি। ফেস ওয়াশ এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল।,2
47,"এই ফেস ওয়াশ টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন। অনেক ধন্যবাদ!",2
48,আসসালামু আলাইকুম। দাম অনেক কম ছিল কিন্তু ফেস ওয়াশ এর মান খুবই প্রিমিয়াম লেগেছে।,2
49,"অনেক ভালো পোডাক্ট পেয়েছি। ফেস ওয়াশ টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি।",2
50,অসংখ্য ধন্যবাদ এতো সুন্দর ফেস ওয়াশ দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে। অনেক ধন্যবাদ!,2
51,"আসসালামু আলাইকুম। অনেক ভালো ছিল ফেস ওয়াশ। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ।",2
52,"অসাধারণ ফেস ওয়াশ। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে।",2
53,"খুবই ভালো মানের ফেস ওয়াশ। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি। অনেক ধন্যবাদ!",2
54,"আসসালামু আলাইকুম। দাম অনুযায়ী অনেক ভালো একটা ফেস ওয়াশ, ধন্যবাদ সেলার ও দারাজকে।",2
55,"সব পন্য গুলো ভাল ছিল, বিশেষ করে ফেস ওয়াশ অনেক সুন্দর এবং কাজের।",2
56,খুব দ্রুত ডেলিভারি পেয়েছি। ফেস ওয়াশ এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল। অনেক ধন্যবাদ!,2
57,"আসসালামু আলাইকুম। এই ফেস ওয়াশ টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন।",2
58,দাম অনেক কম ছিল কিন্তু ফেস ওয়াশ এর মান খুবই প্রিমিয়াম লেগেছে।,2
59,"অনেক ভালো পোডাক্ট পেয়েছি। ফেস ওয়াশ টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি। অনেক ধন্যবাদ!",2
60,আসসালামু আলাইকুম। অসংখ্য ধন্যবাদ এতো সুন্দর ফেস ওয়াশ দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে।,2
61,"অনেক ভালো ছিল ফেস ওয়াশ। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ।",2
62,"অসাধারণ ফেস ওয়াশ। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে। অনেক ধন্যবাদ!",2
63,"আসসালামু আলাইকুম। খুবই ভালো মানের ফেস ওয়াশ। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
64,"দাম অনুযায়ী অনেক ভালো একটা ফেস ওয়াশ, ধন্যবাদ সেলার ও দারাজকে।",2
65,"সব পন্য গুলো ভাল ছিল, বিশেষ করে ফেস ওয়াশ অনেক সুন্দর এবং কাজের। অনেক ধন্যবাদ!",2
66,আসসালামু আলাইকুম। খুব দ্রুত ডেলিভারি পেয়েছি। ফেস ওয়াশ এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল।,2
67,"এই ফেস ওয়াশ টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন।",2
68,দাম অনেক কম ছিল কিন্তু ফেস ওয়াশ এর মান খুবই প্রিমিয়াম লেগেছে। অনেক ধন্যবাদ!,2
69,"আসসালামু আলাইকুম। অনেক ভালো পোডাক্ট পেয়েছি। ফেস ওয়াশ টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি।",2
70,অসংখ্য ধন্যবাদ এতো সুন্দর ফেস ওয়াশ দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে।,2
71,"অনেক ভালো ছিল ফেস ওয়াশ। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ। অনেক ধন্যবাদ!",2
72,"আসসালামু আলাইকুম। অসাধারণ ফেস ওয়াশ। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে।",2
73,"খুবই ভালো মানের ফেস ওয়াশ। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
74,"দাম অনুযায়ী অনেক ভালো একটা ফেস ওয়াশ, ধন্যবাদ সেলার ও দারাজকে। অনেক ধন্যবাদ!",2
75,"আসসালামু আলাইকুম। সব পন্য গুলো ভাল ছিল, বিশেষ করে ফেস ওয়াশ অনেক সুন্দর এবং কাজের।",2
76,"ফেস ওয়াশ এর মান ঠিকঠাক আছে, তবে প্যাকেজিংটা আরো একটু ভালো হতে পারতো।",1
77,দাম অনুযায়ী ফেস ওয়াশ চলনসই। সাধারণ ব্যবহারের জন্য ঠিক আছে। ঠিকঠাকই আছে।,1
78,"আসসালামু আলাইকুম। ফেস ওয়াশ পেয়েছি ঠিকই, তবে এটার মেয়াদ বা ডেট শেষ প্রান্তে চলে এসেছে প্রায়।",1
79,মোটামুটি মানের ফেস ওয়াশ। খুব একটা খারাপ না আবার খুব অসাধারণও বলা যাবে না।,1
80,"অর্ডার করার পর ফেস ওয়াশ পেয়েছি, সবকিছু স্বাভাবিক আছে। ঠিকঠাকই আছে।",1
81,আসসালামু আলাইকুম। টুথপেস্টটা বা ফেস ওয়াশ এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,1
82,"মোটামুটি ভালো, তবে ফেস ওয়াশ এর সাইজ বা পরিমাণ একটু কম মনে হলো।",1
83,"পণ্যটি ঠিকঠাক পেয়েছি। ফেস ওয়াশ এর কোয়ালিটি যেমন দাম তেমন, অতিরিক্ত ভালোও না খারাপও না। ঠিকঠাকই আছে।",1
84,আসসালামু আলাইকুম। ডেলিভারি পেতে একটু সময় লেগেছে তবে ফেস ওয়াশ মোটামুটি ভালোই আছে।,1
85,"ব্যবহার করে দেখছি, ফেস ওয়াশ এর কার্যকারিতা কেমন হবে তা পরে বোঝা যাবে।",1
86,"ফেস ওয়াশ এর মান ঠিকঠাক আছে, তবে প্যাকেজিংটা আরো একটু ভালো হতে পারতো। ঠিকঠাকই আছে।",1
87,আসসালামু আলাইকুম। দাম অনুযায়ী ফেস ওয়াশ চলনসই। সাধারণ ব্যবহারের জন্য ঠিক আছে।,1
88,"ফেস ওয়াশ পেয়েছি ঠিকই, তবে এটার মেয়াদ বা ডেট শেষ প্রান্তে চলে এসেছে প্রায়।",1
89,মোটামুটি মানের ফেস ওয়াশ। খুব একটা খারাপ না আবার খুব অসাধারণও বলা যাবে না। ঠিকঠাকই আছে।,1
90,"আসসালামু আলাইকুম। অর্ডার করার পর ফেস ওয়াশ পেয়েছি, সবকিছু স্বাভাবিক আছে।",1
91,সীল টা খোলা ছিল। ফেস ওয়াশ টা আঠা আঠা ছিল। এমনটা আশা ছিল না মোটেও।,0
92,ছবিতে যেমন প্যাকেজিং দেওয়া হয়েছে বাস্তবে তেমন নাই। একদম বাজে ফেস ওয়াশ। খুবই খারাপ লেগেছে।,0
93,আসসালামু আলাইকুম। অর্ডার করেছি একটা দিলেন অন্যটা। এই ফেস ওয়াশ এর কোয়ালিটি খুব খারাপ।,0
94,দাম অনুযায়ী ফেস ওয়াশ একদমই ভালো না। কোয়ালিটি আরো ভালো হওয়া উচিত ছিল।,0
95,"পণ্যের মান হিসেবে ফেস ওয়াশ এর দাম অনেক বেশী, কেউ নিয়ে প্রতারিত হবেন না। খুবই খারাপ লেগেছে।",0
96,আসসালামু আলাইকুম। খুবই সস্তা এবং নিম্নমানের ফেস ওয়াশ। আমি এটা রিটার্ন করবো।,0
97,"এই ফেস ওয়াশ এর কালার বা ফ্লেভার একদমই ভালো না, খুবই ফালতু প্রোডাক্ট।",0
98,"ভেঙে গেছে বা নষ্ট পণ্য দেওয়া হয়েছে, ফেস ওয়াশ এর ঢাকনা এক জায়গায় ভাঙ্গা ছিল। খুবই খারাপ লেগেছে।",0
99,আসসালামু আলাইকুম। ডেলিভারি অনেক লেট হয়েছে এবং ফেস ওয়াশ এর মান খুবই হতাশাজনক।,0
100,"টাকাটাই লস হলো, এই ফেস ওয়াশ মোটেও কাজের না।",0
101,"অনেক ভালো ছিল ডেটল সাবান। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ।",2
102,"অসাধারণ ডেটল সাবান। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে। অনেক ধন্যবাদ!",2
103,"আসসালামু আলাইকুম। খুবই ভালো মানের ডেটল সাবান। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
104,"দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান, ধন্যবাদ সেলার ও দারাজকে।",2
105,"সব পন্য গুলো ভাল ছিল, বিশেষ করে ডেটল সাবান অনেক সুন্দর এবং কাজের। অনেক ধন্যবাদ!",2
106,আসসালামু আলাইকুম। খুব দ্রুত ডেলিভারি পেয়েছি। ডেটল সাবান এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল।,2
107,"এই ডেটল সাবান টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন।",2
108,দাম অনেক কম ছিল কিন্তু ডেটল সাবান এর মান খুবই প্রিমিয়াম লেগেছে। অনেক ধন্যবাদ!,2
109,"আসসালামু আলাইকুম। অনেক ভালো পোডাক্ট পেয়েছি। ডেটল সাবান টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি।",2
110,অসংখ্য ধন্যবাদ এতো সুন্দর ডেটল সাবান দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে।,2
111,"অনেক ভালো ছিল ডেটল সাবান। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ। অনেক ধন্যবাদ!",2
112,"আসসালামু আলাইকুম। অসাধারণ ডেটল সাবান। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে।",2
113,"খুবই ভালো মানের ডেটল সাবান। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
114,"দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান, ধন্যবাদ সেলার ও দারাজকে। অনেক ধন্যবাদ!",2
115,"আসসালামু আলাইকুম। সব পন্য গুলো ভাল ছিল, বিশেষ করে ডেটল সাবান অনেক সুন্দর এবং কাজের।",2
116,খুব দ্রুত ডেলিভারি পেয়েছি। ডেটল সাবান এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল।,2
117,"এই ডেটল সাবান টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন। অনেক ধন্যবাদ!",2
118,আসসালামু আলাইকুম। দাম অনেক কম ছিল কিন্তু ডেটল সাবান এর মান খুবই প্রিমিয়াম লেগেছে।,2
119,"অনেক ভালো পোডাক্ট পেয়েছি। ডেটল সাবান টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি।",2
120,অসংখ্য ধন্যবাদ এতো সুন্দর ডেটল সাবান দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে। অনেক ধন্যবাদ!,2
121,"আসসালামু আলাইকুম। অনেক ভালো ছিল ডেটল সাবান। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ।",2
122,"অসাধারণ ডেটল সাবান। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে।",2
123,"খুবই ভালো মানের ডেটল সাবান। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি। অনেক ধন্যবাদ!",2
124,"আসসালামু আলাইকুম। দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান, ধন্যবাদ সেলার ও দারাজকে।",2
125,"সব পন্য গুলো ভাল ছিল, বিশেষ করে ডেটল সাবান অনেক সুন্দর এবং কাজের।",2
126,খুব দ্রুত ডেলিভারি পেয়েছি। ডেটল সাবান এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল। অনেক ধন্যবাদ!,2
127,"আসসালামু আলাইকুম। এই ডেটল সাবান টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন।",2
128,দাম অনেক কম ছিল কিন্তু ডেটল সাবান এর মান খুবই প্রিমিয়াম লেগেছে।,2
129,"অনেক ভালো পোডাক্ট পেয়েছি। ডেটল সাবান টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি। অনেক ধন্যবাদ!",2
130,আসসালামু আলাইকুম। অসংখ্য ধন্যবাদ এতো সুন্দর ডেটল সাবান দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে।,2
131,"অনেক ভালো ছিল ডেটল সাবান। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ।",2
132,"অসাধারণ ডেটল সাবান। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে। অনেক ধন্যবাদ!",2
133,"আসসালামু আলাইকুম। খুবই ভালো মানের ডেটল সাবান। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
134,"দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান, ধন্যবাদ সেলার ও দারাজকে।",2
135,"সব পন্য গুলো ভাল ছিল, বিশেষ করে ডেটল সাবান অনেক সুন্দর এবং কাজের। অনেক ধন্যবাদ!",2
136,আসসালামু আলাইকুম। খুব দ্রুত ডেলিভারি পেয়েছি। ডেটল সাবান এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল।,2
137,"এই ডেটল সাবান টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন।",2
138,দাম অনেক কম ছিল কিন্তু ডেটল সাবান এর মান খুবই প্রিমিয়াম লেগেছে। অনেক ধন্যবাদ!,2
139,"আসসালামু আলাইকুম। অনেক ভালো পোডাক্ট পেয়েছি। ডেটল সাবান টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি।",2
140,অসংখ্য ধন্যবাদ এতো সুন্দর ডেটল সাবান দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে।,2
141,"অনেক ভালো ছিল ডেটল সাবান। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ। অনেক ধন্যবাদ!",2
142,"আসসালামু আলাইকুম। অসাধারণ ডেটল সাবান। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে।",2
143,"খুবই ভালো মানের ডেটল সাবান। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
144,"দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান, ধন্যবাদ সেলার ও দারাজকে। অনেক ধন্যবাদ!",2
145,"আসসালামু আলাইকুম। সব পন্য গুলো ভাল ছিল, বিশেষ করে ডেটল সাবান অনেক সুন্দর এবং কাজের।",2
146,খুব দ্রুত ডেলিভারি পেয়েছি। ডেটল সাবান এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল।,2
147,"এই ডেটল সাবান টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন। অনেক ধন্যবাদ!",2
148,আসসালামু আলাইকুম। দাম অনেক কম ছিল কিন্তু ডেটল সাবান এর মান খুবই প্রিমিয়াম লেগেছে।,2
149,"অনেক ভালো পোডাক্ট পেয়েছি। ডেটল সাবান টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি।",2
150,অসংখ্য ধন্যবাদ এতো সুন্দর ডেটল সাবান দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে। অনেক ধন্যবাদ!,2
151,"আসসালামু আলাইকুম। অনেক ভালো ছিল ডেটল সাবান। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ।",2
152,"অসাধারণ ডেটল সাবান। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে।",2
153,"খুবই ভালো মানের ডেটল সাবান। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি। অনেক ধন্যবাদ!",2
154,"আসসালামু আলাইকুম। দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান, ধন্যবাদ সেলার ও দারাজকে।",2
155,"সব পন্য গুলো ভাল ছিল, বিশেষ করে ডেটল সাবান অনেক সুন্দর এবং কাজের।",2
156,খুব দ্রুত ডেলিভারি পেয়েছি। ডেটল সাবান এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল। অনেক ধন্যবাদ!,2
157,"আসসালামু আলাইকুম। এই ডেটল সাবান টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন।",2
158,দাম অনেক কম ছিল কিন্তু ডেটল সাবান এর মান খুবই প্রিমিয়াম লেগেছে।,2
159,"অনেক ভালো পোডাক্ট পেয়েছি। ডেটল সাবান টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি। অনেক ধন্যবাদ!",2
160,আসসালামু আলাইকুম। অসংখ্য ধন্যবাদ এতো সুন্দর ডেটল সাবান দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে।,2
161,"অনেক ভালো ছিল ডেটল সাবান। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ।",2
162,"অসাধারণ ডেটল সাবান। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে। অনেক ধন্যবাদ!",2
163,"আসসালামু আলাইকুম। খুবই ভালো মানের ডেটল সাবান। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
164,"দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান, ধন্যবাদ সেলার ও দারাজকে।",2
165,"সব পন্য গুলো ভাল ছিল, বিশেষ করে ডেটল সাবান অনেক সুন্দর এবং কাজের। অনেক ধন্যবাদ!",2
166,আসসালামু আলাইকুম। খুব দ্রুত ডেলিভারি পেয়েছি। ডেটল সাবান এর প্যাকেজিং এবং কোয়ালিটি অনেক ভালো ছিল।,2
167,"এই ডেটল সাবান টা অনেক চমৎকার, ছবির সাথে সম্পূর্ণ মিল আছে। সবাই নিতে পারেন।",2
168,দাম অনেক কম ছিল কিন্তু ডেটল সাবান এর মান খুবই প্রিমিয়াম লেগেছে। অনেক ধন্যবাদ!,2
169,"আসসালামু আলাইকুম। অনেক ভালো পোডাক্ট পেয়েছি। ডেটল সাবান টা খুব দ্রুত হাতে পেয়েছি, ধন্যবাদ সেলার কি।",2
170,অসংখ্য ধন্যবাদ এতো সুন্দর ডেটল সাবান দেওয়ার জন্য। খুবই সন্তুষ্ট ব্যবহার করে।,2
171,"অনেক ভালো ছিল ডেটল সাবান। কম দামে পেয়েছি, আপনারা চাইলে নিতে পারেন। ধন্যবাদ। অনেক ধন্যবাদ!",2
172,"আসসালামু আলাইকুম। অসাধারণ ডেটল সাবান। প্রডাক্ট আশানুরূপ, ব্যবহার করে খুব ভালো লেগেছে।",2
173,"খুবই ভালো মানের ডেটল সাবান। একদম অরিজিনাল মনে হয়, ব্যবহারেও খুব ভাল ফল পেয়েছি।",2
174,"দাম অনুযায়ী অনেক ভালো একটা ডেটল সাবান, ধন্যবাদ সেলার ও দারাজকে। অনেক ধন্যবাদ!",2
175,"আসসালামু আলাইকুম। সব পন্য গুলো ভাল ছিল, বিশেষ করে ডেটল সাবান অনেক সুন্দর এবং কাজের।",2
176,"ডেটল সাবান এর মান ঠিকঠাক আছে, তবে প্যাকেজিংটা আরো একটু ভালো হতে পারতো।",1
177,দাম অনুযায়ী ডেটল সাবান চলনসই। সাধারণ ব্যবহারের জন্য ঠিক আছে। ঠিকঠাকই আছে।,1
178,"আসসালামু আলাইকুম। ডেটল সাবান পেয়েছি ঠিকই, তবে এটার মেয়াদ বা ডেট শেষ প্রান্তে চলে এসেছে প্রায়।",1
179,মোটামুটি মানের ডেটল সাবান। খুব একটা খারাপ না আবার খুব অসাধারণও বলা যাবে না।,1
180,"অর্ডার করার পর ডেটল সাবান পেয়েছি, সবকিছু স্বাভাবিক আছে। ঠিকঠাকই আছে।",1
181,আসসালামু আলাইকুম। টুথপেস্টটা বা ডেটল সাবান এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,1
